"country","year","KEI_Index","prediction(KEI_Index)"
"Morocco",1997,,3.3720373401506154
"Morocco",1998,,3.4154610682512048
"Morocco",1999,,2.9621788503988085
"Morocco",2000,3.74,3.464006995071966
"Morocco",2001,,3.3351871936154938
"Morocco",2002,,3.0283220293772537
"Morocco",2003,,2.8141234884766675
"Morocco",2004,,2.8666955403187666
"Morocco",2005,,2.708186568762125
"Morocco",2006,,2.774320322504937
"Morocco",2007,3.3,3.206995392147087
"Morocco",2008,3.45,3.252100628481106
"Morocco",2009,,3.52875380916316
"Morocco",2010,,3.7143138175746033
"Morocco",2011,,3.7743664565344486
"Morocco",2012,3.61,3.7487602975951226
"Morocco",2013,,3.8301005706021134
"Morocco",2014,,3.9766329661061284
"Morocco",2015,,3.9628887131744226
"Morocco",2016,,3.903974527189792
"Morocco",2017,,3.7217702022328907
"Mozambique",1995,,1.7391391304057757
"Mozambique",1996,,1.8086614229640174
"Mozambique",1997,,2.186340522362894
"Mozambique",1998,,1.1125788930437706
"Mozambique",1999,,1.5985763884933122
"Mozambique",2000,1.76,1.4237436696935504
"Mozambique",2001,,1.4347052102859523
"Mozambique",2002,,1.2675751254049055
"Mozambique",2003,,1.5345188330823238
"Mozambique",2004,,1.1432289128463928
"Mozambique",2005,,1.2131719437595194
"Mozambique",2006,,1.2296782754539808
"Mozambique",2007,1.18,1.3115642768227826
"Mozambique",2008,1.71,1.3747707323299436
"Mozambique",2009,,1.406197659251195
"Mozambique",2010,,1.4588921250961335
"Mozambique",2011,,1.464510507911132
"Mozambique",2012,1.76,1.4261664402982759
"Mozambique",2013,,1.3799387415101876
"Mozambique",2014,,1.3633403780866469
"Mozambique",2015,,1.4012047867262658
"Mozambique",2016,,1.2584214463847285
"Mozambique",2017,,1.234025529297448
"mibia",1995,,3.652883580030114
"mibia",1996,,5.095101873983792
"mibia",1997,,3.330993179743704
"mibia",1998,,4.7833987143370535
"mibia",1999,,4.696068580574967
"mibia",2000,4.51,4.622744764309596
"mibia",2001,,4.306921176087799
"mibia",2002,,4.683573110416161
"mibia",2003,,4.497535783573015
"mibia",2004,,4.050711735483428
"mibia",2005,,4.1290777175033
"mibia",2006,,4.092970362756422
"mibia",2007,3.94,4.123088645316557
"mibia",2008,4.19,4.0891930676681945
"mibia",2009,,3.8594066772133115
"mibia",2010,,4.108779535819833
"mibia",2011,,3.4618638389981715
"mibia",2012,4.1,3.7874533855107253
"mibia",2013,,3.9784200165396917
"mibia",2014,,3.5981402931379103
"mibia",2015,,4.05615977512523
"mibia",2016,,4.2348223170177235
"mibia",2017,,4.021860715729294
"Niger",1995,,1.7475012220591042
"Niger",1996,,1.8717956108993605
"Niger",1997,,1.231946150973421
"Niger",1998,,1.6424695965955634
"Niger",1999,,1.3286389710941915
"Niger",2000,,1.4830143403472835
"Niger",2001,,1.994043045894663
"Niger",2002,,1.552481206857598
"Niger",2003,,1.5601998186602946
"Niger",2004,,1.479456416968834
"Niger",2005,,1.4469036115054221
"Niger",2006,,1.4399064213007722
"Niger",2007,,1.455362584250199
"Niger",2008,,1.4629745764184667
"Niger",2009,,1.5556958335441071
"Niger",2010,,1.608328223805389
"Niger",2011,,1.5523380748675408
"Niger",2012,,1.4552756219682497
"Niger",2013,,1.4422078624239871
"Niger",2014,,1.3236087568534893
"Niger",2015,,1.347851415394806
"Niger",2016,,1.36089211368011
"Niger",2017,,1.4398868446987687
"Nigeria",1995,,3.5638088571221123
"Nigeria",1996,,1.9625926455766298
"Nigeria",1997,,1.848771923734597
"Nigeria",1998,,2.0166614145642887
"Nigeria",1999,,1.812847899420233
"Nigeria",2000,2.09,1.8113318344081786
"Nigeria",2001,,1.8239788558364296
"Nigeria",2002,,1.4902773074654303
"Nigeria",2003,,1.6231152980014483
"Nigeria",2004,,1.4582128041815712
"Nigeria",2005,,1.7277108140586632
"Nigeria",2006,,1.708049901886119
"Nigeria",2007,1.84,1.71483651231478
"Nigeria",2008,2.04,1.7599068366643045
"Nigeria",2009,,1.75217753552342
"Nigeria",2010,,1.8776222160402418
"Nigeria",2011,,1.8700718052153502
"Nigeria",2012,2.2,1.851927495907875
"Nigeria",2013,,2.007134127581636
"Nigeria",2014,,1.8007199773816067
"Nigeria",2015,,1.830124526307725
"Nigeria",2016,,1.709994580194726
"Nigeria",2017,,1.7533081530434398
"Congo, Rep.",1995,,2.6526203067762877
"Congo, Rep.",1996,,2.28909836034011
"Congo, Rep.",1997,,2.453688874350828
"Congo, Rep.",1998,,1.4153897252133478
"Congo, Rep.",1999,,1.139782539089428
"Congo, Rep.",2000,,1.0241887647277723
"Congo, Rep.",2001,,1.5246335761632452
"Congo, Rep.",2002,,1.5137416486711563
"Congo, Rep.",2003,,1.4455617109177212
"Congo, Rep.",2004,,1.559705676768718
"Congo, Rep.",2005,,1.5799844126050662
"Congo, Rep.",2006,,1.8607440296194349
"Congo, Rep.",2007,,1.5557773719492793
"Congo, Rep.",2008,,1.6614460367640564
"Congo, Rep.",2009,,1.2399377802062346
"Congo, Rep.",2010,,1.6256720938947966
"Congo, Rep.",2011,,1.4075253499494256
"Congo, Rep.",2012,,1.372137706569756
"Congo, Rep.",2013,,1.4346027117981421
"Congo, Rep.",2014,,1.3686525338939202
"Congo, Rep.",2015,,1.3157975938604571
"Congo, Rep.",2016,,1.4111247051950224
"Congo, Rep.",2017,,1.9850269228828485
"Rwanda",1995,1.82,1.7531493225270869
"Rwanda",1996,,0.9514573262495101
"Rwanda",1997,,2.0745532248280156
"Rwanda",1998,,1.7102600353285236
"Rwanda",1999,,0.9487992092842168
"Rwanda",2000,2.07,0.8679359701103482
"Rwanda",2001,,1.792514885451034
"Rwanda",2002,,1.1589431476748704
"Rwanda",2003,,0.8761098129539295
"Rwanda",2004,,1.2949513458101025
"Rwanda",2005,,1.1967063381762748
"Rwanda",2006,,1.3547251984527335
"Rwanda",2007,0.84,1.3822891122512622
"Rwanda",2008,1.34,1.4473620022124942
"Rwanda",2009,,1.4350511435135522
"Rwanda",2010,,1.6356675405694725
"Rwanda",2011,,1.7856852051505059
"Rwanda",2012,1.83,1.8061463250606606
"Rwanda",2013,,1.8544789070975511
"Rwanda",2014,,1.9367053011258162
"Rwanda",2015,,1.981844730268308
"Rwanda",2016,,1.7587069174283445
"Rwanda",2017,,1.6842011203523657
"Sao Tome and Principe",1995,,2.5539677136203345
"Sao Tome and Principe",1996,,3.4626103176020635
"Sao Tome and Principe",1997,,2.475524127805559
"Sao Tome and Principe",1998,,2.9440954462962496
"Sao Tome and Principe",1999,,2.658451508644157
"Sao Tome and Principe",2000,,2.804281553581995
"Sao Tome and Principe",2001,,3.2801949007187945
"Sao Tome and Principe",2002,,2.921422536927429
"Sao Tome and Principe",2003,,2.717687326320137
"Sao Tome and Principe",2004,,2.7786036893797283
"Sao Tome and Principe",2005,,2.5698886844353073
"Sao Tome and Principe",2006,,2.281855092546463
"Sao Tome and Principe",2007,,2.596651767001643
"Sao Tome and Principe",2008,,2.4108669995664362
"Sao Tome and Principe",2009,,2.417025014851699
"Sao Tome and Principe",2010,,2.445332112273576
"Sao Tome and Principe",2011,,2.442982594656563
"Sao Tome and Principe",2012,,2.4384618947128622
"Sao Tome and Principe",2013,,2.4186497534356786
"Sao Tome and Principe",2014,,2.6906999271344723
"Sao Tome and Principe",2015,,2.8073695296644274
"Sao Tome and Principe",2016,,2.8718511388859547
"Sao Tome and Principe",2017,,2.892311070768277
"Senegal",1995,,1.8106561025181387
"Senegal",1996,,2.3323652254302853
"Senegal",1997,,1.509841165956053
"Senegal",1998,,2.5417412285540832
"Senegal",1999,,2.263786398074351
"Senegal",2000,3.15,2.4503964163784535
"Senegal",2001,,2.3231863179230863
"Senegal",2002,,2.2525684772740235
"Senegal",2003,,2.193924966390191
"Senegal",2004,,2.272691613927741
"Senegal",2005,,2.269290084127216
"Senegal",2006,,2.107527658156176
"Senegal",2007,2.38,2.2402443668212024
"Senegal",2008,2.63,2.151232158587334
"Senegal",2009,,2.1592459461966813
"Senegal",2010,,2.1046473921307465
"Senegal",2011,,2.2208950854559704
"Senegal",2012,2.7,2.3184723707573056
"Senegal",2013,,2.354856358136219
"Senegal",2014,,2.403413151694396
"Senegal",2015,,2.4221143819118724
"Senegal",2016,,2.404272459765526
"Senegal",2017,,2.44020701304747
"Seychelles",1995,,4.749443502417657
"Seychelles",1996,,6.322826559951678
"Seychelles",1997,,3.354148214670514
"Seychelles",1998,,5.361439098047066
"Seychelles",1999,,3.8665293117598156
"Seychelles",2000,,4.441357170878658
"Seychelles",2001,,4.09307018259299
"Seychelles",2002,,4.264259099454751
"Seychelles",2003,,4.373022480589952
"Seychelles",2004,,4.202913612921832
"Seychelles",2005,,4.528992339438502
"Seychelles",2006,,4.304354850556195
"Seychelles",2007,,4.359634305026894
"Seychelles",2008,,4.312049111612507
"Seychelles",2009,,3.9068231312123705
"Seychelles",2010,,4.0155275286650545
"Seychelles",2011,,4.181276032861779
"Seychelles",2012,,4.198612623085633
"Seychelles",2013,,4.359227139257131
"Seychelles",2014,,4.269401503516286
"Seychelles",2015,,4.79026322900114
"Seychelles",2016,,4.934505838718472
"Seychelles",2017,,3.8606814019106643
"Sierra Leone",1995,,2.243585322315613
"Sierra Leone",1996,,0.9971596045959878
"Sierra Leone",1997,,1.4684723339745096
"Sierra Leone",1998,,0.9684440523425577
"Sierra Leone",1999,,0.8652081971974979
"Sierra Leone",2000,,0.5496731322658173
"Sierra Leone",2001,,1.3502687437458913
"Sierra Leone",2002,,0.5646214859166507
"Sierra Leone",2003,,0.7328204331629267
"Sierra Leone",2004,,1.1343752993749456
"Sierra Leone",2005,,0.6870313729115578
"Sierra Leone",2006,,0.7609893649604902
"Sierra Leone",2007,0.62,0.7936883359633509
"Sierra Leone",2008,0.91,0.7202457705583791
"Sierra Leone",2009,,1.0452017421848567
"Sierra Leone",2010,,0.8293002138003449
"Sierra Leone",2011,,0.9307007633948317
"Sierra Leone",2012,0.97,0.9786954812704773
"Sierra Leone",2013,,0.9733855404280569
"Sierra Leone",2014,,1.1326271799476988
"Sierra Leone",2015,,0.8870274801760605
"Sierra Leone",2016,,0.9591675422191908
"Sierra Leone",2017,,0.9811009363326466
"South Africa",1995,,4.659371134248701
"South Africa",1996,,4.453100002564874
"South Africa",1997,,4.245646409598506
"South Africa",1998,,6.040637386092329
"South Africa",1999,,5.83608609921589
"South Africa",2000,5.77,5.757713592519637
"South Africa",2001,,5.313471869918235
"South Africa",2002,,5.698288211676955
"South Africa",2003,,5.749892574618205
"South Africa",2004,,5.588453646829717
"South Africa",2005,,5.682959680729679
"South Africa",2006,,5.711533961067994
"South Africa",2007,5.64,5.431495792999454
"South Africa",2008,5.55,5.279139715292895
"South Africa",2009,,5.190413731838234
"South Africa",2010,,5.27632206520277
"South Africa",2011,,5.378412754926149
"South Africa",2012,5.21,5.3165254679785505
"South Africa",2013,,5.276414546652875
"South Africa",2014,,5.329733603919176
"South Africa",2015,,5.357710027344182
"South Africa",2016,,5.118763379849631
"South Africa",2017,,3.8405639302054584
"Sudan",1995,,2.192074136060088
"Sudan",1996,,1.2783412141546742
"Sudan",1997,,1.8047621612949243
"Sudan",1998,,1.3893698895681905
"Sudan",1999,,2.007710762870431
"Sudan",2000,1.35,1.557901526892941
"Sudan",2001,,2.147510458678169
"Sudan",2002,,1.2753920098727622
"Sudan",2003,,1.2232911853881023
"Sudan",2004,,1.3160738447308185
"Sudan",2005,,1.1527972296981486
"Sudan",2006,,1.2836436035606047
"Sudan",2007,1.39,1.2504075985250118
"Sudan",2008,,1.1807805456464218
"Sudan",2009,,1.2560968555546137
"Sudan",2010,,1.4042611646349021
"Sudan",2011,,1.333985473436487
"Sudan",2012,1.48,1.413191347286344
"Sudan",2013,,1.38111821456053
"Sudan",2014,,1.372485598528383
"Sudan",2015,,1.341914051484479
"Sudan",2016,,1.2397897093529329
"Sudan",2017,,1.261152605618145
"Tanzania",1995,2.85,1.897796985377496
"Tanzania",1996,,2.135157169852467
"Tanzania",1997,,1.9419380102495944
"Tanzania",1998,,2.2031460154639975
"Tanzania",1999,,1.909391282976637
"Tanzania",2000,2.02,1.7421129632834695
"Tanzania",2001,,1.5795019988776886
"Tanzania",2002,,1.838200163303977
"Tanzania",2003,,2.0105656074985596
"Tanzania",2004,,2.0322943930433914
"Tanzania",2005,,1.9067731349304058
"Tanzania",2006,,2.001446363956542
"Tanzania",2007,1.7,2.001936079634546
"Tanzania",2008,2.28,1.8977690412352004
"Tanzania",2009,,2.6161387625335673
"Tanzania",2010,,1.8084431322445633
"Tanzania",2011,,1.713408837772961
"Tanzania",2012,1.79,1.6368135971708422
"Tanzania",2013,,1.7330680235949498
"Tanzania",2014,,1.9370989105846053
"Tanzania",2015,,1.7001759372817538
"Tanzania",2016,,1.9069827459377624
"Tanzania",2017,,1.7437333937923043
"Gambia, The",1995,,1.939401373232545
"Gambia, The",1996,,2.3903460723870316
"Gambia, The",1997,,2.5474556095256204
"Gambia, The",1998,,2.437270610636361
"Gambia, The",1999,,2.4733871471417634
"Gambia, The",2000,,2.9644795371431103
"Gambia, The",2001,,2.7782150424101486
"Gambia, The",2002,,2.6381013012789367
"Gambia, The",2003,,2.6306779897655383
"Gambia, The",2004,,1.83660460350836
"Gambia, The",2005,,1.887845061565041
"Gambia, The",2006,,1.9832935485799401
"Gambia, The",2007,,1.9847804800733257
"Gambia, The",2008,,2.303860766894953
"Gambia, The",2009,,2.2033081984696743
"Gambia, The",2010,,2.0757585375362426
"Gambia, The",2011,,1.6626167534770442
"Gambia, The",2012,,1.6021638423983848
"Gambia, The",2013,,1.6939973011832734
"Gambia, The",2014,,1.67945677463068
"Gambia, The",2015,,1.629517513486539
"Gambia, The",2016,,1.741676436917944
"Gambia, The",2017,,2.646620806386378
"Togo",1995,,2.133973101341458
"Togo",1996,,2.471205139433587
"Togo",1997,,2.1693673662682444
"Togo",1998,,2.5206097265939422
"Togo",1999,,2.8307884913566035
"Togo",2000,,2.3556753679738502
"Togo",2001,,2.8872089379905557
"Togo",2002,,2.240417732652804
"Togo",2003,,2.1353041125227703
"Togo",2004,,1.967726642449428
"Togo",2005,,1.9797704330902528
"Togo",2006,,1.921866126434086
"Togo",2007,,1.9340561203126083
"Togo",2008,,2.2931115747288002
"Togo",2009,,2.001979752743611
"Togo",2010,,1.8190622637491956
"Togo",2011,,1.8642683060391212
"Togo",2012,,1.7044457383179967
"Togo",2013,,1.6641394732725212
"Togo",2014,,1.9009841282944824
"Togo",2015,,2.104673523668554
"Togo",2016,,2.117144074132171
"Togo",2017,,2.018817853783805
"Tunisia",1995,,4.191859301626732
"Tunisia",1996,,4.0703723274909
"Tunisia",1997,,3.396692747930925
"Tunisia",1998,,4.034295166122086
"Tunisia",1999,,3.7817473897030904
"Tunisia",2000,4.15,4.148753143980549
"Tunisia",2001,,3.605212846912336
"Tunisia",2002,,4.005311219717348
"Tunisia",2003,,4.016261884226484
"Tunisia",2004,,4.174177705132776
"Tunisia",2005,,4.144145859721101
"Tunisia",2006,,4.416607500061732
"Tunisia",2007,4.52,4.753427217302693
"Tunisia",2008,4.73,4.91630103701498
"Tunisia",2009,,4.804856804636129
"Tunisia",2010,,4.750499647607402
"Tunisia",2011,,4.54035604902197
"Tunisia",2012,4.56,4.436108996081435
"Tunisia",2013,,4.239585365140105
"Tunisia",2014,,4.18760849586222
"Tunisia",2015,,4.124731507992793
"Tunisia",2016,,4.20540143343166
"Tunisia",2017,,4.007199510989117
"Uganda",1995,,2.3816432579060853
"Uganda",1996,,2.157487932425797
"Uganda",1997,,2.5874686739432446
"Uganda",1998,,3.084573805438819
"Uganda",1999,,1.9901143303991355
"Uganda",2000,2.16,2.2131865645255706
"Uganda",2001,,2.4687695791904707
"Uganda",2002,,2.4258496897295094
"Uganda",2003,,2.3235442034192086
"Uganda",2004,,2.102873032058687
"Uganda",2005,,2.2100457415932997
"Uganda",2006,,2.246277052322677
"Uganda",2007,2.05,1.9305937665764406
"Uganda",2008,2.46,2.266357104185633
"Uganda",2009,,2.1610732535638886
"Uganda",2010,,2.275648375649412
"Uganda",2011,,2.077745704695894
"Uganda",2012,2.37,2.185390362955329
"Uganda",2013,,2.20321562676368
"Uganda",2014,,1.9445426434165551
"Uganda",2015,,2.428840492108873
"Uganda",2016,,2.667794487924078
"Uganda",2017,,2.4247928426665917
"Zambia",1995,,2.6460993451049513
"Zambia",1996,,2.522134869295452
"Zambia",1997,,2.613398726733895
"Zambia",1998,,2.471152552246396
"Zambia",1999,,2.0223896999300095
"Zambia",2000,2.74,2.2124859188468804
"Zambia",2001,,2.024788374022925
"Zambia",2002,,1.9323799727558475
"Zambia",2003,,2.115902344300228
"Zambia",2004,,2.3928921881394474
"Zambia",2005,,2.8295235345487555
"Zambia",2006,,2.8462513260374633
"Zambia",2007,1.47,2.7328674376558633
"Zambia",2008,,2.5605830293278915
"Zambia",2009,,2.6041535551955737
"Zambia",2010,,3.0289000744080354
"Zambia",2011,,2.146472611559946
"Zambia",2012,2.56,2.1401129900924554
"Zambia",2013,,2.645222565966182
"Zambia",2014,,2.428543576805372
"Zambia",2015,,2.1962252346193827
"Zambia",2016,,2.454124251439632
"Zambia",2017,,2.079515919995183
"Zimbabwe",1995,,3.2995198562301016
"Zimbabwe",1996,,3.1898954831439275
"Zimbabwe",1997,,3.1604594097858674
"Zimbabwe",1998,,3.554747267978135
"Zimbabwe",1999,,2.9359359800322817
"Zimbabwe",2000,2.66,2.5691090931207565
"Zimbabwe",2001,,3.494011930108608
"Zimbabwe",2002,,2.2730204993434793
"Zimbabwe",2003,,2.028184585630037
"Zimbabwe",2004,,2.252881774806009
"Zimbabwe",2005,,1.7476288310782788
"Zimbabwe",2006,,1.6516143565635462
"Zimbabwe",2007,2.48,1.7216531891260378
"Zimbabwe",2008,2.51,1.598173150252427
"Zimbabwe",2009,,1.7548188375651397
"Zimbabwe",2010,,1.5604118989981686
"Zimbabwe",2011,,1.581306811569609
"Zimbabwe",2012,2.17,1.8420615299172858
"Zimbabwe",2013,,1.8742933768680965
"Zimbabwe",2014,,2.094201353921523
"Zimbabwe",2015,,2.089090079002995
"Zimbabwe",2016,,2.24291549558743
"Zimbabwe",2017,,2.2390197635525926
"Argentina",1995,,6.2254050402756125
"Argentina",1996,,6.161266415092994
"Argentina",1997,,5.926643868837539
"Argentina",1998,,6.149751424036055
"Argentina",1999,,6.246632270194564
"Argentina",2000,6.56,6.225017069758708
"Argentina",2001,,6.057721701034511
"Argentina",2002,,5.11200724280035
"Argentina",2003,,5.1944914880223525
"Argentina",2004,,5.215633571528683
"Argentina",2005,,5.366239441058875
"Argentina",2006,,5.387032834701779
"Argentina",2007,5.49,5.413022782568485
"Argentina",2008,5.49,5.399815981039547
"Argentina",2009,,5.435991107283893
"Argentina",2010,,5.687534593343132
"Argentina",2011,,5.783062369295987
"Argentina",2012,5.43,5.6532530850963765
"Argentina",2013,,5.707671300933187
"Argentina",2014,,5.58980957504658
"Argentina",2015,,5.721877056062728
"Argentina",2016,,6.0818341011003945
"Argentina",2017,,5.417630446303686
"Brazil",1995,,5.698780544442424
"Brazil",1996,,5.293991916977472
"Brazil",1997,,5.095072131944157
"Brazil",1998,,5.46671770053713
"Brazil",1999,,5.802926029154127
"Brazil",2000,5.48,5.228515427263666
"Brazil",2001,,5.571344516463922
"Brazil",2002,,6.0700591870669065
"Brazil",2003,,5.822890014154592
"Brazil",2004,,5.709163485221578
"Brazil",2005,,5.611797198890408
"Brazil",2006,,5.563047882573443
"Brazil",2007,5.5,5.551364048218393
"Brazil",2008,5.57,5.72644144269711
"Brazil",2009,,5.843718507808607
"Brazil",2010,,5.476132536165807
"Brazil",2011,,6.0018005976814495
"Brazil",2012,5.58,5.876022439665258
"Brazil",2013,,5.903669028021421
"Brazil",2014,,5.8297918744402635
"Brazil",2015,,5.6903755097304245
"Brazil",2016,,5.642353837240495
"Brazil",2017,,5.060262892532608
"China",1995,,3.281375933494805
"China",1996,,2.9370297919650836
"China",1997,,3.009910701348357
"China",1998,,3.046409298406577
"China",1999,,2.988801514446811
"China",2000,3.83,3.1289805386937912
"China",2001,,3.172437136638198
"China",2002,,3.2649660664805857
"China",2003,,3.5003088675575227
"China",2004,,3.9096433003674895
"China",2005,,4.076466284495737
"China",2006,,4.044419929924149
"China",2007,4.42,4.26655506698939
"China",2008,4.35,4.470087207840378
"China",2009,,4.558195403686849
"China",2010,,4.653095037105801
"China",2011,,4.709930573365465
"China",2012,4.37,4.686535962462871
"China",2013,,4.6756493806978945
"China",2014,,4.62004896389566
"China",2015,,4.800393052423528
"China",2016,,4.831882050194747
"China",2017,,5.313691481125534
"Colombia",1995,,4.647180839876382
"Colombia",1996,,4.005403939281212
"Colombia",1997,,4.872349732202689
"Colombia",1998,,4.19588280330745
"Colombia",1999,,4.467673921200897
"Colombia",2000,4.54,3.9943733979844227
"Colombia",2001,,4.616273477444981
"Colombia",2002,,4.019586467343792
"Colombia",2003,,4.069281733375897
"Colombia",2004,,3.9002263807894613
"Colombia",2005,,4.072579930262644
"Colombia",2006,,4.338313729995336
"Colombia",2007,4.32,4.681362313088436
"Colombia",2008,4.42,4.787310989305233
"Colombia",2009,,4.833170545657524
"Colombia",2010,,5.001616374381456
"Colombia",2011,,5.1485256466147025
"Colombia",2012,4.94,5.102273960485894
"Colombia",2013,,5.10915422596251
"Colombia",2014,,5.182496253033332
"Colombia",2015,,5.1762167492113855
"Colombia",2016,,5.12549396402182
"Colombia",2017,,5.189128182819596
"Czech Republic",1995,7.53,7.147840276905983
"Czech Republic",1996,,7.697244146912681
"Czech Republic",1997,,7.038908144290074
"Czech Republic",1998,,7.410323283892141
"Czech Republic",1999,,7.309807185811437
"Czech Republic",2000,7.46,7.210807166305321
"Czech Republic",2001,,6.941810112760747
"Czech Republic",2002,,7.581471954354584
"Czech Republic",2003,,7.666091492403957
"Czech Republic",2004,,7.545585758345682
"Czech Republic",2005,,7.672981510586591
"Czech Republic",2006,,7.845632546569709
"Czech Republic",2007,7.64,7.853825520723593
"Czech Republic",2008,7.83,8.060693147979952
"Czech Republic",2009,7.97,8.185658656767664
"Czech Republic",2010,,8.212348440829473
"Czech Republic",2011,,8.205933596717907
"Czech Republic",2012,8.14,8.144783722640481
"Czech Republic",2013,,8.236361361134934
"Czech Republic",2014,,8.227132906298431
"Czech Republic",2015,,8.169291375422981
"Czech Republic",2016,,8.000986130351334
"Czech Republic",2017,,7.378412875715535
"Egypt, Arab Rep.",1995,,4.0151284266331295
"Egypt, Arab Rep.",1996,,4.0554540477628445
"Egypt, Arab Rep.",1997,,4.0107136708549795
"Egypt, Arab Rep.",1998,,4.5387867325246685
"Egypt, Arab Rep.",1999,,4.321960989658592
"Egypt, Arab Rep.",2000,,4.239863990035224
"Egypt, Arab Rep.",2001,,3.7245295756840213
"Egypt, Arab Rep.",2002,,4.073994231595117
"Egypt, Arab Rep.",2003,,3.9470453343141436
"Egypt, Arab Rep.",2004,,4.0676641879970035
"Egypt, Arab Rep.",2005,,4.122889729303698
"Egypt, Arab Rep.",2006,,3.9213564099171228
"Egypt, Arab Rep.",2007,,4.010736721050376
"Egypt, Arab Rep.",2008,,4.115609905080424
"Egypt, Arab Rep.",2009,,3.6311930676103743
"Egypt, Arab Rep.",2010,,3.6979004805661972
"Egypt, Arab Rep.",2011,,3.571157571758693
"Egypt, Arab Rep.",2012,,3.48754477310153
"Egypt, Arab Rep.",2013,,3.2942290883317993
"Egypt, Arab Rep.",2014,,3.190814441196663
"Egypt, Arab Rep.",2015,,3.356953703529811
"Egypt, Arab Rep.",2016,,3.2639508924686664
"Egypt, Arab Rep.",2017,,3.493809851620217
"Greece",1995,7.75,7.3305393703383555
"Greece",1996,,7.324637453237244
"Greece",1997,,7.2978718682298185
"Greece",1998,,7.189514232622035
"Greece",1999,,7.257004896832402
"Greece",2000,7.6,7.19498371694352
"Greece",2001,,7.222297079227859
"Greece",2002,,7.364622370879416
"Greece",2003,,7.3182538113990265
"Greece",2004,,7.273316826018057
"Greece",2005,,7.354176023732053
"Greece",2006,,7.448274896601388
"Greece",2007,7.29,7.446300878503621
"Greece",2008,7.38,7.2190559152381955
"Greece",2009,7.39,7.374613830559939
"Greece",2010,,7.737148864155703
"Greece",2011,,7.67024030355011
"Greece",2012,7.51,7.6490017511209425
"Greece",2013,,7.780996844700768
"Greece",2014,,7.614697194644631
"Greece",2015,,7.635881048405088
"Greece",2016,,7.5393179865241855
"Greece",2017,,6.82630015236955
"Hungary",1995,7.27,6.492002051945818
"Hungary",1996,,7.266946246193992
"Hungary",1997,,6.585134887664757
"Hungary",1998,,7.36535733639967
"Hungary",1999,,6.590014893751617
"Hungary",2000,7.81,7.496222209359274
"Hungary",2001,,7.331916048080281
"Hungary",2002,,7.6780759288914435
"Hungary",2003,,7.6386664271270845
"Hungary",2004,,7.609820348580753
"Hungary",2005,,7.68158834528422
"Hungary",2006,,8.01360317664551
"Hungary",2007,7.64,8.052996317582846
"Hungary",2008,7.85,8.130635925976502
"Hungary",2009,8.0,8.026475000083028
"Hungary",2010,,7.992520589609848
"Hungary",2011,,7.982166770938676
"Hungary",2012,8.02,7.900625261132994
"Hungary",2013,,7.942076693380315
"Hungary",2014,,7.7702538606448694
"Hungary",2015,,7.647321618246632
"Hungary",2016,,7.606716709248479
"Hungary",2017,,7.162083392150736
"India",1995,,3.1382264695946627
"India",1996,,3.175585728901521
"India",1997,,3.06444081183444
"India",1998,,4.045302582586164
"India",1999,,2.8812724086713732
"India",2000,3.14,3.0365482196866864
"India",2001,,2.747828647030085
"India",2002,,2.65043752771947
"India",2003,,2.7377826487139494
"India",2004,,2.6228381756184262
"India",2005,,2.85668992698044
"India",2006,,2.6542282337546728
"India",2007,3.0,2.8546576112681468
"India",2008,3.12,2.8023654347876756
"India",2009,,2.699874856621366
"India",2010,,2.876051525757924
"India",2011,,2.8730602936224026
"India",2012,3.06,2.854007133001198
"India",2013,,2.8078916912097833
"India",2014,,2.9559717389987994
"India",2015,,2.989825553961275
"India",2016,,3.1418237663252135
"India",2017,,3.438425817785276
"Indonesia",1995,,2.966403743253636
"Indonesia",1996,,3.3776334384542195
"Indonesia",1997,,3.6728371605271493
"Indonesia",1998,,2.9706398658212603
"Indonesia",1999,,3.6851734275438237
"Indonesia",2000,3.02,2.794842255602119
"Indonesia",2001,,3.204822757910868
"Indonesia",2002,,2.484421008238236
"Indonesia",2003,,2.4435063853891306
"Indonesia",2004,,2.4874018082199756
"Indonesia",2005,,2.4845010906239846
"Indonesia",2006,,2.5784179314308275
"Indonesia",2007,3.29,2.75162004797094
"Indonesia",2008,3.23,2.829159747646801
"Indonesia",2009,,2.95340918477162
"Indonesia",2010,,3.038174376131522
"Indonesia",2011,,3.001277443491972
"Indonesia",2012,3.11,3.0442154110354593
"Indonesia",2013,,2.983628703490148
"Indonesia",2014,,2.989533135141751
"Indonesia",2015,,2.8175304385698787
"Indonesia",2016,,2.9403468315299177
"Indonesia",2017,,3.2269464249046185
"Israel",1995,,7.413770931019815
"Israel",1996,,7.776923198583564
"Israel",1997,,7.187248239051631
"Israel",1998,,7.73336353333112
"Israel",1999,,7.8911078557921694
"Israel",2000,8.8,8.068402185323274
"Israel",2001,,7.517955001628998
"Israel",2002,,7.70713117739747
"Israel",2003,,7.806130705073693
"Israel",2004,,7.831754134670678
"Israel",2005,,7.89031504925547
"Israel",2006,,7.9947145170121985
"Israel",2007,8.16,8.201528512839074
"Israel",2008,8.22,8.31469066743596
"Israel",2009,,8.225722973034118
"Israel",2010,,8.227141561983117
"Israel",2011,,8.319574444165443
"Israel",2012,8.14,8.192962780129912
"Israel",2013,,8.059580521488007
"Israel",2014,,8.128569478030157
"Israel",2015,,8.09965565073008
"Israel",2016,,8.021930439306523
